scheme_code,scheme_name,date,nav
119092,HDFC Money Market Fund - Growth Option - Direct Plan,20-12-2022,4821.924
119092,HDFC Money Market Fund - Growth Option - Direct Plan,19-12-2022,4821.09
119092,HDFC Money Market Fund - Growth Option - Direct Plan,16-12-2022,4818.3945
119092,HDFC Money Market Fund - Growth Option - Direct Plan,15-12-2022,4817.6494
119092,HDFC Money Market Fund - Growth Option - Direct Plan,14-12-2022,4816.8857
119092,HDFC Money Market Fund - Growth Option - Direct Plan,13-12-2022,4815.7695
119092,HDFC Money Market Fund - Growth Option - Direct Plan,12-12-2022,4814.8066
119092,HDFC Money Market Fund - Growth Option - Direct Plan,09-12-2022,4812.0977
119092,HDFC Money Market Fund - Growth Option - Direct Plan,08-12-2022,4810.9595
119092,HDFC Money Market Fund - Growth Option - Direct Plan,07-12-2022,4809.8804
119092,HDFC Money Market Fund - Growth Option - Direct Plan,06-12-2022,4809.736
119092,HDFC Money Market Fund - Growth Option - Direct Plan,05-12-2022,4808.553
119092,HDFC Money Market Fund - Growth Option - Direct Plan,02-12-2022,4805.615
119092,HDFC Money Market Fund - Growth Option - Direct Plan,01-12-2022,4804.6714
119092,HDFC Money Market Fund - Growth Option - Direct Plan,30-11-2022,4803.702
119092,HDFC Money Market Fund - Growth Option - Direct Plan,29-11-2022,4802.6235
119092,HDFC Money Market Fund - Growth Option - Direct Plan,28-11-2022,4801.644
119092,HDFC Money Market Fund - Growth Option - Direct Plan,25-11-2022,4798.8306
119092,HDFC Money Market Fund - Growth Option - Direct Plan,24-11-2022,4797.865
119092,HDFC Money Market Fund - Growth Option - Direct Plan,23-11-2022,4797.043
119092,HDFC Money Market Fund - Growth Option - Direct Plan,22-11-2022,4796.1733
119092,HDFC Money Market Fund - Growth Option - Direct Plan,21-11-2022,4795.592
119092,HDFC Money Market Fund - Growth Option - Direct Plan,18-11-2022,4792.9297
119092,HDFC Money Market Fund - Growth Option - Direct Plan,17-11-2022,4792.15
119092,HDFC Money Market Fund - Growth Option - Direct Plan,16-11-2022,4790.86
119092,HDFC Money Market Fund - Growth Option - Direct Plan,15-11-2022,4789.6235
119092,HDFC Money Market Fund - Growth Option - Direct Plan,14-11-2022,4788.642
119092,HDFC Money Market Fund - Growth Option - Direct Plan,11-11-2022,4785.9517
119092,HDFC Money Market Fund - Growth Option - Direct Plan,10-11-2022,4784.6484
119092,HDFC Money Market Fund - Growth Option - Direct Plan,09-11-2022,4783.6953
119092,HDFC Money Market Fund - Growth Option - Direct Plan,07-11-2022,4782.0137
119092,HDFC Money Market Fund - Growth Option - Direct Plan,04-11-2022,4779.3105
119092,HDFC Money Market Fund - Growth Option - Direct Plan,03-11-2022,4778.363
119092,HDFC Money Market Fund - Growth Option - Direct Plan,02-11-2022,4777.494
119092,HDFC Money Market Fund - Growth Option - Direct Plan,01-11-2022,4776.3936
119092,HDFC Money Market Fund - Growth Option - Direct Plan,31-10-2022,4775.3213
119092,HDFC Money Market Fund - Growth Option - Direct Plan,28-10-2022,4772.494
119092,HDFC Money Market Fund - Growth Option - Direct Plan,27-10-2022,4771.9116
119092,HDFC Money Market Fund - Growth Option - Direct Plan,25-10-2022,4769.638
119092,HDFC Money Market Fund - Growth Option - Direct Plan,21-10-2022,4766.078
119092,HDFC Money Market Fund - Growth Option - Direct Plan,20-10-2022,4765.9277
119092,HDFC Money Market Fund - Growth Option - Direct Plan,19-10-2022,4765.31
119092,HDFC Money Market Fund - Growth Option - Direct Plan,18-10-2022,4764.8774
119092,HDFC Money Market Fund - Growth Option - Direct Plan,17-10-2022,4763.8857
119092,HDFC Money Market Fund - Growth Option - Direct Plan,14-10-2022,4761.205
119092,HDFC Money Market Fund - Growth Option - Direct Plan,13-10-2022,4760.986
119092,HDFC Money Market Fund - Growth Option - Direct Plan,12-10-2022,4760.289
119092,HDFC Money Market Fund - Growth Option - Direct Plan,11-10-2022,4759.9546
119092,HDFC Money Market Fund - Growth Option - Direct Plan,10-10-2022,4760.967
119092,HDFC Money Market Fund - Growth Option - Direct Plan,07-10-2022,4759.8125
119092,HDFC Money Market Fund - Growth Option - Direct Plan,06-10-2022,4759.704
119092,HDFC Money Market Fund - Growth Option - Direct Plan,04-10-2022,4758.218
119092,HDFC Money Market Fund - Growth Option - Direct Plan,03-10-2022,4756.897
119092,HDFC Money Market Fund - Growth Option - Direct Plan,30-09-2022,4753.167
119092,HDFC Money Market Fund - Growth Option - Direct Plan,29-09-2022,4751.0903
119092,HDFC Money Market Fund - Growth Option - Direct Plan,28-09-2022,4748.792
119092,HDFC Money Market Fund - Growth Option - Direct Plan,27-09-2022,4747.988
119092,HDFC Money Market Fund - Growth Option - Direct Plan,26-09-2022,4748.9927
119092,HDFC Money Market Fund - Growth Option - Direct Plan,23-09-2022,4748.425
119092,HDFC Money Market Fund - Growth Option - Direct Plan,22-09-2022,4748.3794
119092,HDFC Money Market Fund - Growth Option - Direct Plan,21-09-2022,4748.144
119092,HDFC Money Market Fund - Growth Option - Direct Plan,20-09-2022,4748.1787
119092,HDFC Money Market Fund - Growth Option - Direct Plan,19-09-2022,4748.6953
119092,HDFC Money Market Fund - Growth Option - Direct Plan,16-09-2022,4746.4595
119092,HDFC Money Market Fund - Growth Option - Direct Plan,15-09-2022,4746.1606
119092,HDFC Money Market Fund - Growth Option - Direct Plan,14-09-2022,4746.0146
119092,HDFC Money Market Fund - Growth Option - Direct Plan,13-09-2022,4746.1655
119092,HDFC Money Market Fund - Growth Option - Direct Plan,12-09-2022,4745.6665
119092,HDFC Money Market Fund - Growth Option - Direct Plan,09-09-2022,4743.7476
119092,HDFC Money Market Fund - Growth Option - Direct Plan,08-09-2022,4743.0083
119092,HDFC Money Market Fund - Growth Option - Direct Plan,07-09-2022,4742.3354
119092,HDFC Money Market Fund - Growth Option - Direct Plan,06-09-2022,4741.533
119092,HDFC Money Market Fund - Growth Option - Direct Plan,05-09-2022,4740.6274
119092,HDFC Money Market Fund - Growth Option - Direct Plan,02-09-2022,4738.0273
119092,HDFC Money Market Fund - Growth Option - Direct Plan,01-09-2022,4737.013
119092,HDFC Money Market Fund - Growth Option - Direct Plan,30-08-2022,4735.4653
119092,HDFC Money Market Fund - Growth Option - Direct Plan,29-08-2022,4734.7974
119092,HDFC Money Market Fund - Growth Option - Direct Plan,26-08-2022,4732.688
119092,HDFC Money Market Fund - Growth Option - Direct Plan,25-08-2022,4732.266
119092,HDFC Money Market Fund - Growth Option - Direct Plan,24-08-2022,4731.7676
119092,HDFC Money Market Fund - Growth Option - Direct Plan,23-08-2022,4730.9165
119092,HDFC Money Market Fund - Growth Option - Direct Plan,22-08-2022,4730.0493
119092,HDFC Money Market Fund - Growth Option - Direct Plan,19-08-2022,4727.9443
119092,HDFC Money Market Fund - Growth Option - Direct Plan,18-08-2022,4727.0674
119092,HDFC Money Market Fund - Growth Option - Direct Plan,17-08-2022,4726.2837
119092,HDFC Money Market Fund - Growth Option - Direct Plan,12-08-2022,4722.2676
119092,HDFC Money Market Fund - Growth Option - Direct Plan,11-08-2022,4721.6216
119092,HDFC Money Market Fund - Growth Option - Direct Plan,10-08-2022,4720.85
119092,HDFC Money Market Fund - Growth Option - Direct Plan,08-08-2022,4719.2695
119092,HDFC Money Market Fund - Growth Option - Direct Plan,05-08-2022,4717.2188
119092,HDFC Money Market Fund - Growth Option - Direct Plan,04-08-2022,4717.32
119092,HDFC Money Market Fund - Growth Option - Direct Plan,03-08-2022,4716.468
119092,HDFC Money Market Fund - Growth Option - Direct Plan,02-08-2022,4715.8906
119092,HDFC Money Market Fund - Growth Option - Direct Plan,01-08-2022,4714.536
119092,HDFC Money Market Fund - Growth Option - Direct Plan,29-07-2022,4711.287
119092,HDFC Money Market Fund - Growth Option - Direct Plan,28-07-2022,4710.3013
119092,HDFC Money Market Fund - Growth Option - Direct Plan,27-07-2022,4709.49
119092,HDFC Money Market Fund - Growth Option - Direct Plan,26-07-2022,4709.614
119092,HDFC Money Market Fund - Growth Option - Direct Plan,25-07-2022,4709.8013
119092,HDFC Money Market Fund - Growth Option - Direct Plan,22-07-2022,4707.6646
